id,name,lng,lat,tag,created_at,updated_at
533,Sylter Rad,8.4393415,55.017586,0,2020-05-29 13:38:52.52615,2020-05-29 13:38:52.52615
534,"List, Süderhörn",8.4222666,55.01344,0,2020-05-29 13:38:52.537321,2020-05-29 13:38:52.537321
535,Unbekannter Ort,8.429882,55.025572,0,2020-05-29 13:38:52.561261,2020-05-29 13:38:52.561261
536,Ellenbogenberg,8.387532,55.037654,0,2020-05-29 13:38:52.572906,2020-05-29 13:38:52.572906
537,Ellenbogenspitze,8.4639561,55.045948,0,2020-05-29 13:38:52.583305,2020-05-29 13:38:52.583305
538,Mühlenteichpark,10.060369,53.574394,0,2020-05-29 13:38:52.598522,2020-05-29 13:38:52.598522
539,Novotel Amsterdam Schiphol Airport,4.7016296,52.291781,0,2020-05-29 13:38:52.616289,2020-05-29 13:38:52.616289
540,Monument op de Dam,4.8937589,52.372826,0,2020-05-29 13:38:52.643269,2020-05-29 13:38:52.643269
541,Centraal Station,4.9005918,52.378316,0,2020-05-29 13:38:52.658061,2020-05-29 13:38:52.658061
542,Mein Standort,4.9015061,52.379693,0,2020-05-29 13:38:52.679444,2020-05-29 13:38:52.679444
543,Damrak,4.8971697,52.376389,0,2020-05-29 13:38:52.710471,2020-05-29 13:38:52.710471
544,Beursplein,4.8952673,52.37433,0,2020-05-29 13:38:52.732584,2020-05-29 13:38:52.732584
545,De Pannenkoekerij,4.8927236,52.374233,0,2020-05-29 13:38:52.758436,2020-05-29 13:38:52.758436
546,Hotel Corner House,4.8915005,52.374271,0,2020-05-29 13:38:52.781948,2020-05-29 13:38:52.781948
547,Sint Nicolaasstraat,4.8931695,52.374957,0,2020-05-29 13:38:52.798902,2020-05-29 13:38:52.798902
548,Nieuwe Nieuwstraat,4.8935876,52.375336,0,2020-05-29 13:38:52.813017,2020-05-29 13:38:52.813017
549,"Nieuwezijds Kolk, 28",4.8949471,52.376263,0,2020-05-29 13:38:52.831185,2020-05-29 13:38:52.831185
550,Albert Heijn,4.8958859,52.378479,0,2020-05-29 13:38:52.868424,2020-05-29 13:38:52.868424
551,Unbekannter Ort,4.891474,52.376124,0,2020-05-29 13:38:52.900217,2020-05-29 13:38:52.900217
552,Mein Standort,4.8895448,52.374307,0,2020-05-29 13:38:52.918217,2020-05-29 13:38:52.918217
553,Mein Standort,4.8901373,52.373234,0,2020-05-29 13:38:52.930927,2020-05-29 13:38:52.930927
554,Dam,4.8922793,52.373131,0,2020-05-29 13:38:52.948159,2020-05-29 13:38:52.948159
555,Gebäude,4.8906861,52.37067,0,2020-05-29 13:38:52.967895,2020-05-29 13:38:52.967895
556,Unbekannter Ort,4.8901694,52.368904,0,2020-05-29 13:38:52.987907,2020-05-29 13:38:52.987907
557,Unbekannter Ort,4.8920172,52.369324,0,2020-05-29 13:38:53.008995,2020-05-29 13:38:53.008995
558,Mein Standort,4.8936419,52.367582,0,2020-05-29 13:38:53.050927,2020-05-29 13:38:53.050927
559,Aussichtspunkt,4.8943115,52.369337,0,2020-05-29 13:38:53.068438,2020-05-29 13:38:53.068438
560,Mein Standort,4.8975502,52.371286,0,2020-05-29 13:38:53.096157,2020-05-29 13:38:53.096157
561,Nieuwmarkt,4.9005369,52.372617,0,2020-05-29 13:38:53.118935,2020-05-29 13:38:53.118935
562,Unbekannter Ort,4.8998713,52.376432,0,2020-05-29 13:38:53.150981,2020-05-29 13:38:53.150981
563,Mein Standort,4.8970181,52.369995,0,2020-05-29 13:38:53.178596,2020-05-29 13:38:53.178596
564,Mein Standort,4.9000799,52.369358,0,2020-05-29 13:38:53.21448,2020-05-29 13:38:53.21448
565,Mein Standort,4.8976853,52.3683,0,2020-05-29 13:38:53.241295,2020-05-29 13:38:53.241295
566,Mein Standort,4.893248,52.370297,0,2020-05-29 13:38:53.256093,2020-05-29 13:38:53.256093
567,Unbekannter Ort,4.8904534,52.370236,0,2020-05-29 13:38:53.278192,2020-05-29 13:38:53.278192
568,Mein Standort,4.884681,52.374694,0,2020-05-29 13:38:53.298055,2020-05-29 13:38:53.298055
569,Oosterdokskade,4.9048173,52.378015,0,2020-05-29 13:38:53.330565,2020-05-29 13:38:53.330565
570,Mein Standort,4.9053102,52.366571,0,2020-05-29 13:38:53.380333,2020-05-29 13:38:53.380333
571,Mein Standort,4.9012446,52.365892,0,2020-05-29 13:38:53.413043,2020-05-29 13:38:53.413043
572,man_made-pier,4.9056676,52.376094,0,2020-05-29 13:38:53.436068,2020-05-29 13:38:53.436068
573,Oosterdok,4.910739,52.374703,0,2020-05-29 13:38:53.449072,2020-05-29 13:38:53.449072
574,Wasserfläche,4.9135932,52.371635,0,2020-05-29 13:38:53.474004,2020-05-29 13:38:53.474004
575,Unbekannter Ort,4.9042889,52.372828,0,2020-05-29 13:38:53.487753,2020-05-29 13:38:53.487753
576,Unbekannter Ort,4.9042192,52.371454,0,2020-05-29 13:38:53.501706,2020-05-29 13:38:53.501706
577,Mein Standort,4.9104453,52.367996,0,2020-05-29 13:38:53.514161,2020-05-29 13:38:53.514161
578,Unbekannter Ort,4.9128187,52.366517,0,2020-05-29 13:38:53.52467,2020-05-29 13:38:53.52467
579,Fußgängerzone,4.8989503,52.367545,0,2020-05-29 13:38:53.540006,2020-05-29 13:38:53.540006
580,"Muntplein, 14",4.8932278,52.367054,0,2020-05-29 13:38:53.566966,2020-05-29 13:38:53.566966
581,Mein Standort,4.892904,52.372323,0,2020-05-29 13:38:53.58942,2020-05-29 13:38:53.58942
582,Wasserfläche,4.8870765,52.372269,0,2020-05-29 13:38:53.599847,2020-05-29 13:38:53.599847
583,Wasserfläche,4.8829359,52.372418,0,2020-05-29 13:38:53.625051,2020-05-29 13:38:53.625051
584,Unbekannter Ort,4.8860154,52.378105,0,2020-05-29 13:38:53.693041,2020-05-29 13:38:53.693041
585,Café 't Papeneiland,4.8879948,52.38046,0,2020-05-29 13:38:53.735915,2020-05-29 13:38:53.735915
586,Mein Standort,4.8923679,52.379266,0,2020-05-29 13:38:53.74843,2020-05-29 13:38:53.74843
587,Parkbank,-2.5814399,51.450453,0,2020-05-29 13:38:53.758138,2020-05-29 13:38:53.758138
588,Holiday Inn Express Bristol City Centre,-2.5841597,51.448611,0,2020-05-29 13:38:53.76982,2020-05-29 13:38:53.76982
589,Bristol Cathedral,-2.6006727,51.451535,0,2020-05-29 13:38:53.785183,2020-05-29 13:38:53.785183
590,The Covered Market,-2.5931075,51.454077,0,2020-05-29 13:38:53.80086,2020-05-29 13:38:53.80086
591,Mein Standort,-2.5967771,51.453526,0,2020-05-29 13:38:53.82735,2020-05-29 13:38:53.82735
592,Wills Memorial Tower,-2.6046182,51.456073,0,2020-05-29 13:38:53.864166,2020-05-29 13:38:53.864166
593,Aussichtspunkt,-2.606819,51.453988,0,2020-05-29 13:38:53.884083,2020-05-29 13:38:53.884083
594,Mein Standort,-2.6039779,51.458002,0,2020-05-29 13:38:53.916682,2020-05-29 13:38:53.916682
595,Royal Fort,-2.6020232,51.457944,0,2020-05-29 13:38:53.937836,2020-05-29 13:38:53.937836
596,Wegweiser,-2.600371,51.456869,0,2020-05-29 13:38:53.965643,2020-05-29 13:38:53.965643
597,Unbekannter Ort,-2.5975684,51.453681,0,2020-05-29 13:38:54.035718,2020-05-29 13:38:54.035718
598,Pero's Bridge,-2.5976217,51.449998,0,2020-05-29 13:38:54.048429,2020-05-29 13:38:54.048429
599,Equestrian Statue of William III,-2.59469,51.450521,0,2020-05-29 13:38:54.064029,2020-05-29 13:38:54.064029
600,St Mary Redcliffe,-2.5895375,51.44832,0,2020-05-29 13:38:54.077927,2020-05-29 13:38:54.077927
601,Sikh War Memorial,-2.5890628,51.455432,0,2020-05-29 13:38:54.094287,2020-05-29 13:38:54.094287
602,Waterstones,-2.590762,51.456282,0,2020-05-29 13:38:54.110109,2020-05-29 13:38:54.110109
603,M&S Foodhall,-2.5908075,51.457736,0,2020-05-29 13:38:54.122799,2020-05-29 13:38:54.122799
604,Mein Standort,-5.5319168,50.124592,0,2020-05-29 13:38:54.139276,2020-05-29 13:38:54.139276
605,Aussichtspunkt,-5.7084155,50.076537,0,2020-05-29 13:38:54.153974,2020-05-29 13:38:54.153974
606,Strand,-5.5388024,50.082752,0,2020-05-29 13:38:54.178195,2020-05-29 13:38:54.178195
607,Unbekannter Ort,-5.4713931,50.200027,0,2020-05-29 13:38:54.194344,2020-05-29 13:38:54.194344
608,Porthmeor Beach Cafe,-5.4823053,50.215207,0,2020-05-29 13:38:54.206815,2020-05-29 13:38:54.206815
609,Mein Standort,-5.4990795,50.21903,0,2020-05-29 13:38:54.233906,2020-05-29 13:38:54.233906
610,Mein Standort,-5.4894916,50.213485,0,2020-05-29 13:38:54.252641,2020-05-29 13:38:54.252641
611,The Yacht Inn,-5.5327711,50.115661,0,2020-05-29 13:38:54.292636,2020-05-29 13:38:54.292636
612,Straße,-5.6428362,50.045512,0,2020-05-29 13:38:54.307406,2020-05-29 13:38:54.307406
613,Fisherman Statue Memorial - 'Throw Me A Line',-5.5481214,50.107523,0,2020-05-29 13:38:54.325016,2020-05-29 13:38:54.325016
614,Prussia Cove,-5.4182837,50.101514,0,2020-05-29 13:38:54.336123,2020-05-29 13:38:54.336123
615,Scandic Continental,18.059661,59.33096,0,2020-05-29 13:38:54.357353,2020-05-29 13:38:54.357353
616,Skansen,18.102877,59.326105,0,2020-05-29 13:38:54.380011,2020-05-29 13:38:54.380011
617,Gamla stan,18.070642,59.324952,0,2020-05-29 13:38:54.408648,2020-05-29 13:38:54.408648
618,"Dunckersweg, 12",10.079821,53.552626,0,2020-05-29 13:38:54.42685,2020-05-29 13:38:54.42685
619,Strandvägskajen,18.080707,59.331349,0,2020-05-29 13:38:54.449986,2020-05-29 13:38:54.449986
620,Unbekannter Ort,18.198073,59.334097,0,2020-05-29 13:38:54.476309,2020-05-29 13:38:54.476309
621,Waxholm,18.354999,59.401766,0,2020-05-29 13:38:54.4903,2020-05-29 13:38:54.4903
622,Velamsund,18.322889,59.357502,0,2020-05-29 13:38:54.503162,2020-05-29 13:38:54.503162
623,Esther,18.073606,59.323934,0,2020-05-29 13:38:54.536252,2020-05-29 13:38:54.536252
624,Kristallvertikalaccent,18.065205,59.332569,0,2020-05-29 13:38:54.556932,2020-05-29 13:38:54.556932
625,Unbekannter Ort,18.052918,59.341146,0,2020-05-29 13:38:54.590247,2020-05-29 13:38:54.590247
626,Mein Standort,18.061645,59.324694,0,2020-05-29 13:38:54.611847,2020-05-29 13:38:54.611847
627,Bröd & Salt,18.072822,59.322849,0,2020-05-29 13:38:54.641382,2020-05-29 13:38:54.641382
628,Slussen,18.075692,59.322599,0,2020-05-29 13:38:54.674026,2020-05-29 13:38:54.674026
629,Aussichtspunkt,18.090721,59.322411,0,2020-05-29 13:38:54.689067,2020-05-29 13:38:54.689067
630,Mein Standort,18.069015,59.335921,0,2020-05-29 13:38:54.712069,2020-05-29 13:38:54.712069
631,My Position,10.159659,53.509322,0,2020-11-06 15:47:16.342885,2020-11-06 15:47:16.342885
632,Viewpoint,10.170702,53.508118,0,2020-11-06 15:47:16.354866,2020-11-06 15:47:16.354866
633,"Hinter der Twiete, 47",10.023389,53.695993,0,2020-11-06 15:47:16.362629,2020-11-06 15:47:16.362629
634,Lighthouse Hotel & Spa,8.8583991,54.127341,0,2020-11-06 15:47:16.369047,2020-11-06 15:47:16.369047
635,Am Park,8.8594398,54.129828,0,2020-11-06 15:47:16.3754,2020-11-06 15:47:16.3754
636,Viewpoint,8.8370434,54.133735,0,2020-11-06 15:47:16.386418,2020-11-06 15:47:16.386418
637,Bench,8.857573,54.121905,0,2020-11-06 15:47:16.393151,2020-11-06 15:47:16.393151
638,Alter Friedhof,8.863317,54.131653,0,2020-11-06 15:47:16.400371,2020-11-06 15:47:16.400371
639,Parking,8.8547741,54.132465,0,2020-11-06 15:47:16.407718,2020-11-06 15:47:16.407718
640,Beach Hotel Noordwijk,4.4333899,52.24818,0,2020-11-06 15:47:16.414829,2020-11-06 15:47:16.414829
641,The Student Hotel Eindhoven,5.4814282,51.442018,0,2020-11-06 15:47:16.42274,2020-11-06 15:47:16.42274
642,Grote Marktstraat,4.3132622,52.076817,0,2020-11-06 15:47:16.434572,2020-11-06 15:47:16.434572
643,Haagsche Bluf,4.3092285,52.077238,0,2020-11-06 15:47:16.442283,2020-11-06 15:47:16.442283
644,Grote Kerk,4.3071705,52.077395,0,2020-11-06 15:47:16.452707,2020-11-06 15:47:16.452707
645,Building,4.3109079,52.078141,0,2020-11-06 15:47:16.464443,2020-11-06 15:47:16.464443
646,Bench,4.312256,52.079415,0,2020-11-06 15:47:16.472568,2020-11-06 15:47:16.472568
647,Stadhouder Prins Willem van Oranje,4.307074,52.081198,0,2020-11-06 15:47:16.47955,2020-11-06 15:47:16.47955
648,Koninklijke Stallen,4.3030084,52.082343,0,2020-11-06 15:47:16.491258,2020-11-06 15:47:16.491258
649,Gate,4.3040756,52.080301,0,2020-11-06 15:47:16.500077,2020-11-06 15:47:16.500077
650,Park,4.3125443,52.080826,0,2020-11-06 15:47:16.508655,2020-11-06 15:47:16.508655
651,Rootz,4.3099359,52.07591,0,2020-11-06 15:47:16.520782,2020-11-06 15:47:16.520782
652,Street,4.2973268,52.086937,0,2020-11-06 15:47:16.531057,2020-11-06 15:47:16.531057
653,Nationaal Onafhankelijkheidsmonument,4.3049121,52.086176,0,2020-11-06 15:47:16.538936,2020-11-06 15:47:16.538936
654,"Zeestraat, 66B",4.3024606,52.085376,0,2020-11-06 15:47:16.547302,2020-11-06 15:47:16.547302
655,"Laan van Meerdervoort, 18",4.2989626,52.086161,0,2020-11-06 15:47:16.554548,2020-11-06 15:47:16.554548
656,Dille & Kamille,4.3090132,52.079806,0,2020-11-06 15:47:16.565149,2020-11-06 15:47:16.565149
657,Scrub,4.4135496,52.225653,0,2020-11-06 15:47:16.575066,2020-11-06 15:47:16.575066
658,Unknown Place,4.4357845,52.242998,0,2020-11-06 15:47:16.582833,2020-11-06 15:47:16.582833
659,"Egbert de Grootstraat, 36",4.441633,52.245677,0,2020-11-06 15:47:16.594901,2020-11-06 15:47:16.594901
660,De Zeemeeuw,4.432254,52.249586,0,2020-11-06 15:47:16.601854,2020-11-06 15:47:16.601854
661,Wantveld,4.4386766,52.250263,0,2020-11-06 15:47:16.608273,2020-11-06 15:47:16.608273
662,Zuidboulevard,4.2618345,52.101317,0,2020-11-06 15:47:16.617279,2020-11-06 15:47:16.617279
663,Keizerstraat,4.2754413,52.104696,0,2020-11-06 15:47:16.623624,2020-11-06 15:47:16.623624
664,Simonis,4.2820087,52.114707,0,2020-11-06 15:47:16.630995,2020-11-06 15:47:16.630995
665,Boulevard (Scheveningen),4.2866919,52.117017,0,2020-11-06 15:47:16.637923,2020-11-06 15:47:16.637923
666,man_made-pier,4.27992,52.117302,0,2020-11-06 15:47:16.644847,2020-11-06 15:47:16.644847
667,Designer Outlet Roermond,5.9879044,51.19992,0,2020-11-06 15:47:16.651155,2020-11-06 15:47:16.651155
668,Kleine Berg,5.4753262,51.437585,0,2020-11-06 15:47:16.657573,2020-11-06 15:47:16.657573
669,My Position,5.4789696,51.433702,0,2020-11-06 15:47:16.664758,2020-11-06 15:47:16.664758
670,Unknown Place,5.4838711,51.434519,0,2020-11-06 15:47:16.671975,2020-11-06 15:47:16.671975
671,Unknown Place,5.4876248,51.439657,0,2020-11-06 15:47:16.685244,2020-11-06 15:47:16.685244
672,Unknown Place,5.4735449,51.435465,0,2020-11-06 15:47:16.702663,2020-11-06 15:47:16.702663
673,Archaeological Site,5.4797331,51.437142,0,2020-11-06 15:47:16.710114,2020-11-06 15:47:16.710114
674,My Position,5.4826909,51.435955,0,2020-11-06 15:47:16.720575,2020-11-06 15:47:16.720575
675,Jumbo,5.4730517,51.440403,0,2020-11-06 15:47:16.730682,2020-11-06 15:47:16.730682
676,Giant Store Eindhoven,5.4845771,51.434719,0,2020-11-06 15:47:16.749925,2020-11-06 15:47:16.749925
677,The hapiness kitchen,5.4789311,51.439988,0,2020-11-06 15:47:16.760562,2020-11-06 15:47:16.760562
678,Zoet & Zout,5.4785824,51.440048,0,2020-11-06 15:47:16.770086,2020-11-06 15:47:16.770086
679,Spar CITY,5.4757956,51.438333,0,2020-11-06 15:47:16.777696,2020-11-06 15:47:16.777696
680,"Im Rottfeld, 17",6.8069424,51.245275,0,2020-11-06 15:47:16.789639,2020-11-06 15:47:16.789639
681,IKEA,10.092773,53.51078,0,2020-11-06 15:47:16.797437,2020-11-06 15:47:16.797437
682,My Position,10.105842,53.486899,0,2020-11-06 15:47:16.804167,2020-11-06 15:47:16.804167
683,"Redningsvejen Nord, 55",9.6951357,57.351304,0,2020-11-06 15:47:16.8118,2020-11-06 15:47:16.8118
684,Nørregade,9.7140422,57.373008,0,2020-11-06 15:47:16.819542,2020-11-06 15:47:16.819542
685,"Søndergade, 33",9.7107723,57.367991,0,2020-11-06 15:47:16.827227,2020-11-06 15:47:16.827227
686,Løkken Miniby,9.7075516,57.366633,0,2020-11-06 15:47:16.83423,2020-11-06 15:47:16.83423
687,Full wheelchair access,9.7065538,57.371033,0,2020-11-06 15:47:16.841074,2020-11-06 15:47:16.841074
688,Beach,9.7200081,57.383122,0,2020-11-06 15:47:16.850483,2020-11-06 15:47:16.850483
689,Parking,9.7075838,57.352641,0,2020-11-06 15:47:16.858666,2020-11-06 15:47:16.858666
690,Shelter,9.7107381,57.353187,0,2020-11-06 15:47:16.865057,2020-11-06 15:47:16.865057
691,Nybæk Plantage,9.7236761,57.352841,0,2020-11-06 15:47:16.873971,2020-11-06 15:47:16.873971
692,Nybæk Plantage,9.7192129,57.35671,0,2020-11-06 15:47:16.896007,2020-11-06 15:47:16.896007
